,route_id,planned_start_time,predicted_end_time,timestamp,file,start_hour,time_delta,route_short_name,direction
102,2482,2019-04-03 06:30:00.000,2019-04-03 07:13:00.000,2019-04-03 07:15:25.022,siri_rt_data.2019-04-03.1.csv.gz,06:30:00,2.4166666666666665,49,פתח תקווה -> תל אביב יפו
103,2482,2019-04-03 06:40:00.000,2019-04-03 07:25:00.000,2019-04-03 07:29:26.549,siri_rt_data.2019-04-03.1.csv.gz,06:40:00,4.433333333333334,49,פתח תקווה -> תל אביב יפו
104,2482,2019-04-03 07:00:00.000,2019-04-03 07:48:00.000,2019-04-03 07:53:28.013,siri_rt_data.2019-04-03.1.csv.gz,07:00:00,5.466666666666667,49,פתח תקווה -> תל אביב יפו
105,2482,2019-04-03 07:07:00.000,2019-04-03 07:57:00.000,2019-04-03 07:58:28.484,siri_rt_data.2019-04-03.1.csv.gz,07:07:00,1.4666666666666666,49,פתח תקווה -> תל אביב יפו
106,2482,2019-04-03 07:18:00.000,2019-04-03 08:14:00.000,2019-04-03 08:13:28.013,siri_rt_data.2019-04-03.2.csv.gz,07:18:00,-0.5166666666666667,49,פתח תקווה -> תל אביב יפו
107,2482,2019-04-03 07:30:00.000,2019-04-03 08:30:00.000,2019-04-03 08:35:28.531,siri_rt_data.2019-04-03.2.csv.gz,07:30:00,5.466666666666667,49,פתח תקווה -> תל אביב יפו
108,2482,2019-04-03 07:42:00.000,2019-04-03 08:36:00.000,2019-04-03 08:35:28.531,siri_rt_data.2019-04-03.2.csv.gz,07:42:00,-0.5166666666666667,49,פתח תקווה -> תל אביב יפו
109,2482,2019-04-03 07:54:00.000,2019-04-03 08:56:00.000,2019-04-03 09:01:28.607,siri_rt_data.2019-04-03.2.csv.gz,07:54:00,5.466666666666667,49,פתח תקווה -> תל אביב יפו
110,2482,2019-04-03 08:05:00.000,2019-04-03 09:06:00.000,2019-04-03 09:06:28.588,siri_rt_data.2019-04-03.2.csv.gz,08:05:00,0.4666666666666667,49,פתח תקווה -> תל אביב יפו
111,2482,2019-04-03 08:20:00.000,2019-04-03 09:15:00.000,2019-04-03 09:17:28.656,siri_rt_data.2019-04-03.2.csv.gz,08:20:00,2.466666666666667,49,פתח תקווה -> תל אביב יפו
112,2482,2019-04-03 08:35:00.000,2019-04-03 09:31:00.000,2019-04-03 09:37:28.685,siri_rt_data.2019-04-03.3.csv.gz,08:35:00,6.466666666666667,49,פתח תקווה -> תל אביב יפו
113,2482,2019-04-03 08:50:00.000,2019-04-03 09:40:00.000,2019-04-03 09:45:28.665,siri_rt_data.2019-04-03.3.csv.gz,08:50:00,5.466666666666667,49,פתח תקווה -> תל אביב יפו
114,2482,2019-04-03 09:10:00.000,2019-04-03 09:59:00.000,2019-04-03 10:03:28.645,siri_rt_data.2019-04-03.3.csv.gz,09:10:00,4.466666666666667,49,פתח תקווה -> תל אביב יפו
115,2482,2019-04-03 09:30:00.000,2019-04-03 10:18:00.000,2019-04-03 10:22:28.648,siri_rt_data.2019-04-03.3.csv.gz,09:30:00,4.466666666666667,49,פתח תקווה -> תל אביב יפו
116,2482,2019-04-03 09:50:00.000,2019-04-03 10:35:00.000,2019-04-03 10:54:29.003,siri_rt_data.2019-04-03.4.csv.gz,09:50:00,19.483333333333334,49,פתח תקווה -> תל אביב יפו
117,2482,2019-04-03 10:10:00.000,2019-04-03 10:56:00.000,2019-04-03 11:05:28.980,siri_rt_data.2019-04-03.4.csv.gz,10:10:00,9.466666666666667,49,פתח תקווה -> תל אביב יפו
118,2482,2019-04-03 10:30:00.000,2019-04-03 11:16:00.000,2019-04-03 11:25:29.029,siri_rt_data.2019-04-03.4.csv.gz,10:30:00,9.483333333333333,49,פתח תקווה -> תל אביב יפו
119,2482,2019-04-03 10:50:00.000,2019-04-03 11:35:00.000,2019-04-03 11:47:29.084,siri_rt_data.2019-04-03.4.csv.gz,10:50:00,12.483333333333333,49,פתח תקווה -> תל אביב יפו
120,2482,2019-04-03 11:10:00.000,2019-04-03 11:56:00.000,2019-04-03 12:12:29.504,siri_rt_data.2019-04-03.5.csv.gz,11:10:00,16.483333333333334,49,פתח תקווה -> תל אביב יפו
121,2482,2019-04-03 11:30:00.000,2019-04-03 12:15:00.000,2019-04-03 12:19:29.564,siri_rt_data.2019-04-03.5.csv.gz,11:30:00,4.483333333333333,49,פתח תקווה -> תל אביב יפו
122,2482,2019-04-03 11:50:00.000,2019-04-03 12:36:00.000,2019-04-03 12:41:34.739,siri_rt_data.2019-04-03.5.csv.gz,11:50:00,5.566666666666666,49,פתח תקווה -> תל אביב יפו
123,2482,2019-04-03 12:10:00.000,2019-04-03 12:56:00.000,2019-04-03 13:13:35.093,siri_rt_data.2019-04-03.5.csv.gz,12:10:00,17.583333333333332,49,פתח תקווה -> תל אביב יפו
124,2482,2019-04-03 12:30:00.000,2019-04-03 13:17:00.000,2019-04-03 13:22:35.089,siri_rt_data.2019-04-03.6.csv.gz,12:30:00,5.583333333333333,49,פתח תקווה -> תל אביב יפו
125,2482,2019-04-03 12:50:00.000,2019-04-03 13:37:00.000,2019-04-03 13:50:34.990,siri_rt_data.2019-04-03.6.csv.gz,12:50:00,13.566666666666666,49,פתח תקווה -> תל אביב יפו
126,2482,2019-04-03 13:10:00.000,2019-04-03 13:57:00.000,2019-04-03 14:09:34.918,siri_rt_data.2019-04-03.6.csv.gz,13:10:00,12.566666666666666,49,פתח תקווה -> תל אביב יפו
127,2482,2019-04-03 13:30:00.000,2019-04-03 14:16:00.000,2019-04-03 14:23:34.886,siri_rt_data.2019-04-03.6.csv.gz,13:30:00,7.566666666666666,49,פתח תקווה -> תל אביב יפו
128,2482,2019-04-03 13:50:00.000,2019-04-03 14:35:00.000,2019-04-03 14:46:34.821,siri_rt_data.2019-04-03.7.csv.gz,13:50:00,11.566666666666666,49,פתח תקווה -> תל אביב יפו
